yyyy.MM.dd (DDD) HH:mm:ss   foF2    h'F    hpF2
2017.08.02 (214) 15:04:59  NaN     NaN     NaN  
2017.08.02 (214) 15:10:23  NaN     NaN     NaN  
2017.08.02 (214) 15:15:11  NaN     NaN     NaN  
2017.08.02 (214) 15:19:59  NaN     NaN     NaN  
2017.08.02 (214) 15:25:23  NaN     NaN     NaN  
2017.08.02 (214) 15:30:11  NaN     NaN     NaN  
2017.08.02 (214) 15:34:59  NaN     NaN     NaN  
2017.08.02 (214) 15:40:23  NaN     NaN     NaN  
2017.08.02 (214) 15:45:11    5.3   192.0   351.0
2017.08.02 (214) 15:49:59    5.4   197.0   340.0
2017.08.02 (214) 15:55:23  NaN     NaN     NaN  
2017.08.02 (214) 16:00:11  NaN     NaN     NaN  
2017.08.02 (214) 16:04:59  NaN     NaN     NaN  
2017.08.02 (214) 16:10:23  NaN     NaN     NaN  
2017.08.02 (214) 16:15:11    5.6   200.0   304.0
2017.08.02 (214) 16:19:59    5.4   190.0   319.0
2017.08.02 (214) 16:25:23    5.5   195.0   312.0
2017.08.02 (214) 16:30:11    5.4   192.0   314.0
2017.08.02 (214) 16:34:59    5.4   195.0   317.0
2017.08.02 (214) 16:40:23    5.5   195.0   309.0
2017.08.02 (214) 16:45:11  NaN     NaN     NaN  
2017.08.02 (214) 16:49:59    5.3   187.0   314.0
2017.08.02 (214) 16:55:23    5.3   195.0   309.0
2017.08.02 (214) 17:00:11  NaN     NaN     NaN  
2017.08.02 (214) 17:04:59    5.0   192.0   312.0
2017.08.02 (214) 17:10:23    4.9   192.0   314.0
2017.08.02 (214) 17:15:11    5.0   195.0   314.0
2017.08.02 (214) 17:19:59    5.1   190.0   325.0
2017.08.02 (214) 17:25:23  NaN     NaN     NaN  
2017.08.02 (214) 17:30:11  NaN     NaN     NaN  
2017.08.02 (214) 17:34:59  NaN     NaN     NaN  
2017.08.02 (214) 17:40:23  NaN     NaN     NaN  
2017.08.02 (214) 17:45:11  NaN     NaN     NaN  
2017.08.02 (214) 17:49:59  NaN     NaN     NaN  
2017.08.02 (214) 17:55:23  NaN     NaN     NaN  
2017.08.02 (214) 18:00:11  NaN     NaN     NaN  
2017.08.02 (214) 18:04:59    5.0   190.0   338.0
2017.08.02 (214) 18:10:23    5.0   190.0   327.0
2017.08.02 (214) 18:15:11    5.1   187.0   325.0
2017.08.02 (214) 18:19:59    5.2   190.0   338.0
2017.08.02 (214) 18:25:23    5.3   190.0   325.0
2017.08.02 (214) 18:30:11    5.3   195.0   322.0
2017.08.02 (214) 18:34:59    5.4   190.0   319.0
2017.08.02 (214) 18:40:23    5.4   197.0   309.0
2017.08.02 (214) 18:45:11    5.3   187.0   309.0
2017.08.02 (214) 18:49:59    5.3   190.0   325.0
2017.08.02 (214) 18:55:23    5.6   197.0   319.0
2017.08.02 (214) 19:00:11    5.6   182.0   314.0
2017.08.02 (214) 19:04:59    5.7   182.0   306.0
2017.08.02 (214) 19:10:23    5.8   203.0   301.0
2017.08.02 (214) 19:15:11    5.8   236.0   296.0
2017.08.02 (214) 19:19:59    5.8   236.0   288.0
2017.08.02 (214) 19:25:23    5.9   244.0   283.0
2017.08.02 (214) 19:30:11    5.9   231.0   286.0
2017.08.02 (214) 19:34:59    6.0   229.0   280.0
2017.08.02 (214) 19:40:23    6.1   236.0   275.0
2017.08.02 (214) 19:45:11  NaN     NaN     NaN  
2017.08.02 (214) 19:49:59    6.0   236.0   270.0
2017.08.02 (214) 19:55:23    6.1   231.0   267.0
2017.08.02 (214) 20:00:11    6.1   247.0   262.0
2017.08.02 (214) 20:04:59    6.0   234.0   260.0
2017.08.02 (214) 20:10:23    6.0   234.0   252.0
2017.08.02 (214) 20:15:11    6.0   236.0   252.0
2017.08.02 (214) 20:19:59    6.0   239.0   249.0
2017.08.02 (214) 20:25:23    5.8   234.0   249.0
2017.08.02 (214) 20:30:11  NaN     NaN     NaN  
2017.08.02 (214) 20:34:59    5.8   234.0   249.0
2017.08.02 (214) 20:40:23    5.8   226.0   239.0
2017.08.02 (214) 20:45:11    5.6   226.0   234.0
2017.08.02 (214) 20:49:59    5.4   221.0   234.0
2017.08.02 (214) 20:55:23    5.2   216.0   234.0
2017.08.02 (214) 21:00:11    4.8   213.0   231.0
2017.08.02 (214) 21:04:59    4.7   223.0   236.0
2017.08.02 (214) 21:10:23    4.6   218.0   236.0
2017.08.02 (214) 21:15:11    4.2   210.0   231.0
2017.08.02 (214) 21:19:59    4.0   205.0   234.0
2017.08.02 (214) 21:25:23    3.8   216.0   244.0
2017.08.02 (214) 21:30:11    3.8   216.0   260.0
2017.08.02 (214) 21:34:59    3.8   223.0   252.0
2017.08.02 (214) 21:40:23    3.8   218.0   247.0
2017.08.02 (214) 21:45:11    3.7   221.0   242.0
2017.08.02 (214) 21:49:59    3.5   221.0   229.0
2017.08.02 (214) 21:55:23    3.4   210.0   234.0
2017.08.02 (214) 22:00:11    3.3   210.0   239.0
2017.08.02 (214) 22:04:59    3.2   210.0   244.0
2017.08.02 (214) 22:10:23    3.1   216.0   236.0
2017.08.02 (214) 22:15:11    3.0   213.0   247.0
2017.08.02 (214) 22:19:59    2.9   216.0   252.0
2017.08.02 (214) 22:25:23    2.8   218.0   242.0
2017.08.02 (214) 22:30:11    2.7   213.0   242.0
2017.08.02 (214) 22:34:59    2.8   223.0   257.0
2017.08.02 (214) 22:40:23    2.7   231.0   249.0
2017.08.02 (214) 22:45:11    2.7   229.0   244.0
2017.08.02 (214) 22:49:59    2.7   223.0   242.0
2017.08.02 (214) 22:55:23    2.7   221.0   239.0
2017.08.02 (214) 23:00:11    2.5   218.0   234.0
2017.08.02 (214) 23:04:59    2.4   213.0   231.0
2017.08.02 (214) 23:10:23  NaN     NaN     NaN  
2017.08.02 (214) 23:15:11    2.2   229.0   249.0
2017.08.02 (214) 23:19:59  NaN     NaN     NaN  
2017.08.02 (214) 23:25:23  NaN     NaN     NaN  
2017.08.02 (214) 23:30:11  NaN     NaN     NaN  
2017.08.02 (214) 23:34:59  NaN     NaN     NaN  
2017.08.02 (214) 23:40:23  NaN     NaN     NaN  
2017.08.02 (214) 23:45:11  NaN     NaN     NaN  
2017.08.02 (214) 23:49:59  NaN     NaN     NaN  
2017.08.02 (214) 23:55:23  NaN     NaN     NaN  
2017.08.03 (215) 00:00:11  NaN     NaN     NaN  
2017.08.03 (215) 00:04:59  NaN     NaN     NaN  
2017.08.03 (215) 00:10:23  NaN     NaN     NaN  
2017.08.03 (215) 00:15:11  NaN     NaN     NaN  
2017.08.03 (215) 00:19:59  NaN     NaN     NaN  
2017.08.03 (215) 00:25:23  NaN     NaN     NaN  
2017.08.03 (215) 00:30:11  NaN     NaN     NaN  
2017.08.03 (215) 00:34:59  NaN     NaN     NaN  
2017.08.03 (215) 00:40:23  NaN     NaN     NaN  
2017.08.03 (215) 00:45:11  NaN     NaN     NaN  
2017.08.03 (215) 00:49:59  NaN     NaN     NaN  
2017.08.03 (215) 00:55:23  NaN     NaN     NaN  
2017.08.03 (215) 01:00:11  NaN     NaN     NaN  
2017.08.03 (215) 01:04:59  NaN     NaN     NaN  
2017.08.03 (215) 01:10:23  NaN     NaN     NaN  
2017.08.03 (215) 01:15:11  NaN     NaN     NaN  
2017.08.03 (215) 01:19:59  NaN     NaN     NaN  
2017.08.03 (215) 01:25:23  NaN     NaN     NaN  
2017.08.03 (215) 01:30:11  NaN     NaN     NaN  
2017.08.03 (215) 01:34:59  NaN     NaN     NaN  
2017.08.03 (215) 01:40:23  NaN     NaN     NaN  
2017.08.03 (215) 01:45:11  NaN     NaN     NaN  
2017.08.03 (215) 01:49:59  NaN     NaN     NaN  
2017.08.03 (215) 01:55:23  NaN     NaN     NaN  
2017.08.03 (215) 02:00:11  NaN     NaN     NaN  
2017.08.03 (215) 02:04:59  NaN     NaN     NaN  
2017.08.03 (215) 02:10:23  NaN     NaN     NaN  
2017.08.03 (215) 02:15:11  NaN     NaN     NaN  
2017.08.03 (215) 02:19:59  NaN     NaN     NaN  
2017.08.03 (215) 02:25:23  NaN     NaN     NaN  
2017.08.03 (215) 02:30:11  NaN     NaN     NaN  
2017.08.03 (215) 02:34:59  NaN     NaN     NaN  
2017.08.03 (215) 02:40:23  NaN     NaN     NaN  
2017.08.03 (215) 02:45:11  NaN     NaN     NaN  
2017.08.03 (215) 02:49:59  NaN     NaN     NaN  
2017.08.03 (215) 02:55:23  NaN     NaN     NaN  
2017.08.03 (215) 03:00:11  NaN     NaN     NaN  
2017.08.03 (215) 03:04:59  NaN     NaN     NaN  
2017.08.03 (215) 03:10:23  NaN     NaN     NaN  
2017.08.03 (215) 03:15:11  NaN     NaN     NaN  
2017.08.03 (215) 03:19:59  NaN     NaN     NaN  
2017.08.03 (215) 03:25:23  NaN     NaN     NaN  
2017.08.03 (215) 03:30:11  NaN     NaN     NaN  
2017.08.03 (215) 03:34:59  NaN     NaN     NaN  
2017.08.03 (215) 03:40:23  NaN     NaN     NaN  
2017.08.03 (215) 03:45:11  NaN     NaN     NaN  
2017.08.03 (215) 03:49:59  NaN     NaN     NaN  
2017.08.03 (215) 03:55:23  NaN     NaN     NaN  
2017.08.03 (215) 04:00:11  NaN     NaN     NaN  
2017.08.03 (215) 04:04:59  NaN     NaN     NaN  
2017.08.03 (215) 04:10:23  NaN     NaN     NaN  
2017.08.03 (215) 04:15:11  NaN     NaN     NaN  
2017.08.03 (215) 04:19:59  NaN     NaN     NaN  
2017.08.03 (215) 04:25:23  NaN     NaN     NaN  
2017.08.03 (215) 04:30:11  NaN     NaN     NaN  
2017.08.03 (215) 04:34:59  NaN     NaN     NaN  
2017.08.03 (215) 04:40:23  NaN     NaN     NaN  
2017.08.03 (215) 04:45:11  NaN     NaN     NaN  
2017.08.03 (215) 04:49:59  NaN     NaN     NaN  
2017.08.03 (215) 04:55:23  NaN     NaN     NaN  
2017.08.03 (215) 05:00:11  NaN     NaN     NaN  
2017.08.03 (215) 05:04:59  NaN     NaN     NaN  
2017.08.03 (215) 05:10:23  NaN     NaN     NaN  
2017.08.03 (215) 05:15:11  NaN     NaN     NaN  
2017.08.03 (215) 05:19:59  NaN     NaN     NaN  
2017.08.03 (215) 05:25:23  NaN     NaN     NaN  
2017.08.03 (215) 05:30:11  NaN     NaN     NaN  
2017.08.03 (215) 05:34:59  NaN     NaN     NaN  
2017.08.03 (215) 05:40:23  NaN     NaN     NaN  
2017.08.03 (215) 05:45:11  NaN     NaN     NaN  
2017.08.03 (215) 05:49:59  NaN     NaN     NaN  
2017.08.03 (215) 05:55:23  NaN     NaN     NaN  
2017.08.03 (215) 06:00:11  NaN     NaN     NaN  
2017.08.03 (215) 06:04:59  NaN     NaN     NaN  
2017.08.03 (215) 06:10:23  NaN     NaN     NaN  
2017.08.03 (215) 06:15:11  NaN     NaN     NaN  
2017.08.03 (215) 06:19:59  NaN     NaN     NaN  
2017.08.03 (215) 06:25:23  NaN     NaN     NaN  
2017.08.03 (215) 06:30:11  NaN     NaN     NaN  
2017.08.03 (215) 06:34:59  NaN     NaN     NaN  
2017.08.03 (215) 06:40:23  NaN     NaN     NaN  
2017.08.03 (215) 06:45:11  NaN     NaN     NaN  
2017.08.03 (215) 06:49:59  NaN     NaN     NaN  
2017.08.03 (215) 06:55:23  NaN     NaN     NaN  
2017.08.03 (215) 07:00:11  NaN     NaN     NaN  
2017.08.03 (215) 07:04:59  NaN     NaN     NaN  
2017.08.03 (215) 07:10:23  NaN     NaN     NaN  
2017.08.03 (215) 07:15:11  NaN     NaN     NaN  
2017.08.03 (215) 07:19:59  NaN     NaN     NaN  
2017.08.03 (215) 07:25:23  NaN     NaN     NaN  
2017.08.03 (215) 07:30:11  NaN     NaN     NaN  
2017.08.03 (215) 07:34:59  NaN     NaN     NaN  
2017.08.03 (215) 07:40:23  NaN     NaN     NaN  
2017.08.03 (215) 07:45:11  NaN     NaN     NaN  
2017.08.03 (215) 07:49:59  NaN     NaN     NaN  
2017.08.03 (215) 07:55:23  NaN     NaN     NaN  
2017.08.03 (215) 08:00:09  NaN     NaN     NaN  
2017.08.03 (215) 08:00:11  NaN     NaN     NaN  
2017.08.03 (215) 08:04:27  NaN     NaN     NaN  
2017.08.03 (215) 08:04:59  NaN     NaN     NaN  
2017.08.03 (215) 08:10:23  NaN     NaN     NaN  
2017.08.03 (215) 08:15:11  NaN     NaN     NaN  
2017.08.03 (215) 08:19:59  NaN     NaN     NaN  
2017.08.03 (215) 08:25:23  NaN     NaN     NaN  
2017.08.03 (215) 08:30:11  NaN     NaN     NaN  
2017.08.03 (215) 08:34:59  NaN     NaN     NaN  
2017.08.03 (215) 08:40:23  NaN     NaN     NaN  
2017.08.03 (215) 08:45:11  NaN     NaN     NaN  
2017.08.03 (215) 08:49:59  NaN     NaN     NaN  
2017.08.03 (215) 09:00:11  NaN     NaN     NaN  
2017.08.03 (215) 09:04:59  NaN     NaN     NaN  
2017.08.03 (215) 09:10:23  NaN     NaN     NaN  
2017.08.03 (215) 09:15:11  NaN     NaN     NaN  
2017.08.03 (215) 09:19:59  NaN     NaN     NaN  
2017.08.03 (215) 09:25:23  NaN     NaN     NaN  
2017.08.03 (215) 09:30:11  NaN     NaN     NaN  
2017.08.03 (215) 09:34:59  NaN     NaN     NaN  
2017.08.03 (215) 09:40:23  NaN     NaN     NaN  
2017.08.03 (215) 09:45:11  NaN     NaN     NaN  
2017.08.03 (215) 09:49:59    2.9   234.0   244.0
2017.08.03 (215) 09:55:23    3.2   229.0   247.0
2017.08.03 (215) 10:00:11    3.6   229.0   242.0
2017.08.03 (215) 10:04:59    3.7   231.0   239.0
2017.08.03 (215) 10:10:23    3.9   221.0   234.0
2017.08.03 (215) 10:15:11    4.0   221.0   234.0
2017.08.03 (215) 10:19:59    4.0   223.0   239.0
2017.08.03 (215) 10:25:23    4.1   216.0   236.0
2017.08.03 (215) 10:30:11    4.2   226.0   239.0
2017.08.03 (215) 10:34:59    4.3   221.0   244.0
2017.08.03 (215) 10:40:23    4.4   216.0   242.0
2017.08.03 (215) 10:45:11    4.6   231.0   242.0
2017.08.03 (215) 10:49:59    4.4   229.0   242.0
2017.08.03 (215) 10:55:23    4.4   223.0   242.0
2017.08.03 (215) 11:00:11    4.5   234.0   247.0
2017.08.03 (215) 11:04:59    4.6   242.0   255.0
2017.08.03 (215) 11:10:23    4.7   231.0   265.0
2017.08.03 (215) 11:15:11    4.7   236.0   267.0
2017.08.03 (215) 11:19:59    4.8   231.0   262.0
2017.08.03 (215) 11:25:23    4.7   236.0   257.0
2017.08.03 (215) 11:30:11    4.8   236.0   257.0
2017.08.03 (215) 11:34:59    4.7   231.0   257.0
2017.08.03 (215) 11:40:23    4.7   231.0   265.0
2017.08.03 (215) 11:45:11    4.7   229.0   265.0
2017.08.03 (215) 11:49:59    4.7   226.0   275.0
2017.08.03 (215) 11:55:23    4.9   218.0   288.0
2017.08.03 (215) 12:00:11    4.9   226.0   283.0
2017.08.03 (215) 12:04:59    4.9   223.0   278.0
2017.08.03 (215) 12:10:23    4.9   229.0   286.0
2017.08.03 (215) 12:15:11    4.9   229.0   286.0
2017.08.03 (215) 12:19:59    4.9   226.0   286.0
2017.08.03 (215) 12:25:23    5.0   229.0   296.0
2017.08.03 (215) 12:30:11    5.1   226.0   301.0
2017.08.03 (215) 12:34:59    5.2   223.0   304.0
2017.08.03 (215) 12:40:23    5.3   226.0   299.0
2017.08.03 (215) 12:45:11    5.2   239.0   301.0
2017.08.03 (215) 12:49:59    5.2   223.0   306.0
2017.08.03 (215) 12:55:23    5.2   216.0   312.0
2017.08.03 (215) 13:00:11    5.1   221.0   322.0
2017.08.03 (215) 13:04:59    5.1   216.0   327.0
2017.08.03 (215) 13:10:23  NaN     NaN     NaN  
2017.08.03 (215) 13:15:11  NaN     NaN     NaN  
2017.08.03 (215) 13:19:59  NaN     NaN     NaN  
2017.08.03 (215) 13:25:23  NaN     NaN     NaN  
2017.08.03 (215) 13:30:11    5.3   218.0   338.0
2017.08.03 (215) 13:34:59  NaN     NaN     NaN  
2017.08.03 (215) 13:40:23  NaN     NaN     NaN  
2017.08.03 (215) 13:45:11  NaN     NaN     NaN  
2017.08.03 (215) 13:49:59  NaN     NaN     NaN  
2017.08.03 (215) 13:55:23    5.4   223.0   332.0
2017.08.03 (215) 14:00:11  NaN     NaN     NaN  
2017.08.03 (215) 14:04:59  NaN     NaN     NaN  
2017.08.03 (215) 14:10:23  NaN     NaN     NaN  
2017.08.03 (215) 14:15:11  NaN     NaN     NaN  
2017.08.03 (215) 14:19:59  NaN     NaN     NaN  
2017.08.03 (215) 14:25:23  NaN     NaN     NaN  
2017.08.03 (215) 14:30:11  NaN     NaN     NaN  
2017.08.03 (215) 14:34:59  NaN     NaN     NaN  
2017.08.03 (215) 14:40:23  NaN     NaN     NaN  
2017.08.03 (215) 14:45:11  NaN     NaN     NaN  
2017.08.03 (215) 14:49:59  NaN     NaN     NaN  
2017.08.03 (215) 14:55:23  NaN     NaN     NaN  
2017.08.03 (215) 15:00:11  NaN     NaN     NaN  
2017.08.03 (215) 15:04:59  NaN     NaN     NaN  
2017.08.03 (215) 15:10:23  NaN     NaN     NaN  
2017.08.03 (215) 15:15:11  NaN     NaN     NaN  
2017.08.03 (215) 15:19:59  NaN     NaN     NaN  
2017.08.03 (215) 15:25:23  NaN     NaN     NaN  
2017.08.03 (215) 15:30:11  NaN     NaN     NaN  
2017.08.03 (215) 15:34:59  NaN     NaN     NaN  
2017.08.03 (215) 15:40:23  NaN     NaN     NaN  
2017.08.03 (215) 15:45:11  NaN     NaN     NaN  
2017.08.03 (215) 15:49:59  NaN     NaN     NaN  
2017.08.03 (215) 15:55:23  NaN     NaN     NaN  
2017.08.03 (215) 16:00:11  NaN     NaN     NaN  
2017.08.03 (215) 16:04:59  NaN     NaN     NaN  
2017.08.03 (215) 16:10:23  NaN     NaN     NaN  
2017.08.03 (215) 16:15:11  NaN     NaN     NaN  
2017.08.03 (215) 16:19:59  NaN     NaN     NaN  
2017.08.03 (215) 16:25:23  NaN     NaN     NaN  
2017.08.03 (215) 16:30:11  NaN     NaN     NaN  
2017.08.03 (215) 16:34:59  NaN     NaN     NaN  
2017.08.03 (215) 16:40:23  NaN     NaN     NaN  
2017.08.03 (215) 16:45:11  NaN     NaN     NaN  
2017.08.03 (215) 16:49:59  NaN     NaN     NaN  
2017.08.03 (215) 16:55:23  NaN     NaN     NaN  
2017.08.03 (215) 17:00:11  NaN     NaN     NaN  
2017.08.03 (215) 17:04:59  NaN     NaN     NaN  
2017.08.03 (215) 17:10:23  NaN     NaN     NaN  
2017.08.03 (215) 17:15:11  NaN     NaN     NaN  
2017.08.03 (215) 17:19:59  NaN     NaN     NaN  
2017.08.03 (215) 17:25:23  NaN     NaN     NaN  
2017.08.03 (215) 17:30:11  NaN     NaN     NaN  
2017.08.03 (215) 17:34:59  NaN     NaN     NaN  
2017.08.03 (215) 17:40:23  NaN     NaN     NaN  
2017.08.03 (215) 17:45:11  NaN     NaN     NaN  
2017.08.03 (215) 17:49:59  NaN     NaN     NaN  
2017.08.03 (215) 17:55:23  NaN     NaN     NaN  
2017.08.03 (215) 18:00:11  NaN     NaN     NaN  
2017.08.03 (215) 18:04:59  NaN     NaN     NaN  
2017.08.03 (215) 18:10:23  NaN     NaN     NaN  
2017.08.03 (215) 18:15:11  NaN     NaN     NaN  
2017.08.03 (215) 18:19:59  NaN     NaN     NaN  
2017.08.03 (215) 18:25:23  NaN     NaN     NaN  
2017.08.03 (215) 18:30:11  NaN     NaN     NaN  
2017.08.03 (215) 18:34:59  NaN     NaN     NaN  
2017.08.03 (215) 18:40:23  NaN     NaN     NaN  
2017.08.03 (215) 18:45:11  NaN     NaN     NaN  
2017.08.03 (215) 18:49:59  NaN     NaN     NaN  
2017.08.03 (215) 18:55:23  NaN     NaN     NaN  
2017.08.03 (215) 19:00:11    7.1   229.0   299.0
2017.08.03 (215) 19:04:59    7.2   236.0   286.0
2017.08.03 (215) 19:10:23    7.2   252.0   286.0
2017.08.03 (215) 19:15:11    7.2   275.0   280.0
2017.08.03 (215) 19:19:59    7.2   265.0   275.0
2017.08.03 (215) 19:25:23    7.3   262.0   270.0
2017.08.03 (215) 19:30:11    7.1   239.0   257.0
2017.08.03 (215) 19:34:59    7.0   244.0   260.0
2017.08.03 (215) 19:40:23    6.7   221.0   257.0
2017.08.03 (215) 19:45:11    6.5   226.0   255.0
2017.08.03 (215) 19:49:59    6.3   244.0   262.0
2017.08.03 (215) 19:55:23    6.4   255.0   273.0
2017.08.03 (215) 20:00:11    6.2   252.0   280.0
2017.08.03 (215) 20:04:59    6.2   257.0   278.0
2017.08.03 (215) 20:10:23    6.2   267.0   278.0
2017.08.03 (215) 20:15:11    6.3   255.0   278.0
2017.08.03 (215) 20:19:59    6.4   249.0   275.0
2017.08.03 (215) 20:25:23    6.5   252.0   275.0
2017.08.03 (215) 20:30:11    6.6   244.0   267.0
2017.08.03 (215) 20:34:59    6.4   249.0   260.0
2017.08.03 (215) 20:40:23    6.4   242.0   257.0
2017.08.03 (215) 20:45:11    6.4   236.0   255.0
2017.08.03 (215) 20:49:59    6.5   234.0   255.0
2017.08.03 (215) 20:55:23    6.6   223.0   262.0
2017.08.03 (215) 21:00:11    6.6   229.0   265.0
2017.08.03 (215) 21:04:59    6.8   229.0   265.0
2017.08.03 (215) 21:10:23    6.6   229.0   260.0
2017.08.03 (215) 21:15:11    6.7   231.0   262.0
2017.08.03 (215) 21:19:59    6.8   229.0   257.0
2017.08.03 (215) 21:25:23    6.7   229.0   252.0
2017.08.03 (215) 21:30:11    6.6   221.0   242.0
2017.08.03 (215) 21:34:59    6.6   218.0   249.0
2017.08.03 (215) 21:40:23    6.3   210.0   247.0
2017.08.03 (215) 21:45:11    6.2   208.0   242.0
2017.08.03 (215) 21:49:59    6.0   208.0   242.0
2017.08.03 (215) 21:55:23    5.8   208.0   242.0
2017.08.03 (215) 22:00:11    5.8   208.0   242.0
2017.08.03 (215) 22:04:59    5.6   210.0   242.0
2017.08.03 (215) 22:10:23    5.6   205.0   236.0
2017.08.03 (215) 22:15:11    5.5   208.0   236.0
2017.08.03 (215) 22:19:59    5.4   208.0   236.0
2017.08.03 (215) 22:25:23    5.3   203.0   236.0
2017.08.03 (215) 22:30:11    4.9   208.0   229.0
2017.08.03 (215) 22:34:59    4.9   205.0   239.0
2017.08.03 (215) 22:40:23    4.9   200.0   252.0
2017.08.03 (215) 22:45:11    4.7   205.0   242.0
2017.08.03 (215) 22:49:59    4.6   205.0   255.0
2017.08.03 (215) 22:55:23    4.5   216.0   257.0
2017.08.03 (215) 23:00:11    4.3   203.0   244.0
2017.08.03 (215) 23:04:59    4.4   205.0   257.0
2017.08.03 (215) 23:10:23    4.1   208.0   234.0
2017.08.03 (215) 23:15:11    4.3   205.0   262.0
2017.08.03 (215) 23:19:59    4.2   205.0   249.0
2017.08.03 (215) 23:25:23    4.4   213.0   262.0
2017.08.03 (215) 23:30:11    4.0   210.0   244.0
2017.08.03 (215) 23:34:59    4.1   208.0   278.0
2017.08.03 (215) 23:40:23    4.1   208.0   278.0
2017.08.03 (215) 23:45:11    4.0   203.0   267.0
2017.08.03 (215) 23:49:59    3.9   216.0   278.0
2017.08.03 (215) 23:55:23    3.7   223.0   280.0
2017.08.04 (216) 00:00:11    3.7   229.0   288.0
2017.08.04 (216) 00:04:59    3.8   234.0   304.0
2017.08.04 (216) 00:10:23    3.8   239.0   299.0
2017.08.04 (216) 00:15:11    3.8   236.0   291.0
2017.08.04 (216) 00:19:59    3.8   236.0   304.0
2017.08.04 (216) 00:25:23    3.9   239.0   319.0
2017.08.04 (216) 00:30:11    3.9   244.0   306.0
2017.08.04 (216) 00:34:59    3.9   244.0   301.0
2017.08.04 (216) 00:40:23    4.0   239.0   304.0
2017.08.04 (216) 00:45:11    4.0   242.0   301.0
2017.08.04 (216) 00:49:59    4.0   239.0   291.0
2017.08.04 (216) 00:55:23    4.1   244.0   288.0
2017.08.04 (216) 01:00:11    4.2   244.0   278.0
2017.08.04 (216) 01:04:59    4.4   236.0   278.0
2017.08.04 (216) 01:10:23    4.3   236.0   267.0
2017.08.04 (216) 01:15:11    4.7   231.0   265.0
2017.08.04 (216) 01:19:59    4.7   229.0   260.0
2017.08.04 (216) 01:25:23    4.7   226.0   257.0
2017.08.04 (216) 01:30:11    5.0   223.0   257.0
2017.08.04 (216) 01:34:59    5.1   226.0   260.0
2017.08.04 (216) 01:40:23    5.1   221.0   257.0
2017.08.04 (216) 01:45:11    5.2   223.0   257.0
2017.08.04 (216) 01:49:59    5.3   221.0   255.0
2017.08.04 (216) 01:55:23    5.4   226.0   265.0
2017.08.04 (216) 02:00:11    5.3   216.0   249.0
2017.08.04 (216) 02:04:59    5.7   226.0   252.0
2017.08.04 (216) 02:10:23    5.5   223.0   244.0
2017.08.04 (216) 02:15:11    5.5   218.0   242.0
2017.08.04 (216) 02:19:59    5.6   218.0   242.0
2017.08.04 (216) 02:25:23    5.5   216.0   234.0
2017.08.04 (216) 02:30:11    5.6   210.0   236.0
2017.08.04 (216) 02:34:59    5.5   208.0   231.0
2017.08.04 (216) 02:40:23    5.5   205.0   226.0
2017.08.04 (216) 02:45:11    5.2   205.0   226.0
2017.08.04 (216) 02:49:59    4.9   205.0   223.0
